true_utility,false_utility,complexity
3.464,3.869,0.81
4.128,4.212,0.5973333333333334
3.357,3.568,0.768
4.414,4.414,0.792
3.846,3.927,0.795
5.041,5.078,0.825
4.513,4.898,0.6293333333333333
4.233,4.233,0.6293333333333333
3.075,4.421,0.6053333333333333
4.884,4.904,0.771
3.572,3.615,0.6213333333333333
4.09,4.502,0.6213333333333333
4.865,4.865,0.849
4.197,4.402,0.783
4.59,4.638,0.774
3.617,3.939,0.837
3.967,3.967,0.616
3.496,3.536,0.6533333333333333
3.31,3.636,0.786
4.235,5.212,0.6426666666666667
3.485,4.905,0.831
4.349,4.574,0.765
4.36,5.13,0.792
3.414,4.213,0.81
4.207,4.207,0.768
3.199,4.174,0.6506666666666666
3.723,3.989,0.822
3.676,3.676,0.6426666666666667
4.133,4.551,0.783
4.601,4.601,0.6133333333333333
4.282,4.558,0.672
4.237,4.237,0.5706666666666667
3.707,3.78,0.81
3.518,4.974,0.648
4.08,4.324,0.858
4.332,4.515,0.858
4.546,4.898,0.664
4.99,5.018,0.819
3.908,3.908,0.771
4.307,4.307,0.855
4.527,4.57,0.825
4.553,4.553,0.672
5.012,5.245,0.786
3.882,4.714,0.6453333333333333
4.943,5.046,0.837
4.392,4.727,0.852
4.811,5.025,0.804
2.914,4.394,0.861
4.63,4.63,0.792
4.303,4.406,0.6453333333333333
3.844,4.107,0.6373333333333333
4.265,4.585,0.774
4.686,4.843,0.768
4.364,4.364,0.906
4.519,4.74,0.843
4.168,4.692,0.84
4.066,4.066,0.6053333333333333
4.994,4.994,0.834
3.138,4.455,0.6586666666666666
4.898,4.898,0.786
4.225,4.225,0.616
3.562,3.602,0.807
2.705,3.402,0.6053333333333333
2.637,2.721,0.608
5.728,5.742,0.6266666666666667
4.6,4.6,0.6053333333333333
4.922,4.948,0.828
5.927,5.927,0.843
4.457,4.457,0.6613333333333333
3.5,4.704,0.6453333333333333
4.527,4.527,0.6666666666666666
4.554,4.554,0.6613333333333333
2.963,4.344,0.762
4.179,5.347,0.828
4.834,4.84,0.828
4.138,4.542,0.825
4.039,4.039,0.6133333333333333
4.39,5.067,0.6666666666666666
4.741,4.948,0.771
4.018,4.105,0.786
3.775,4.076,0.6266666666666667
2.1,5.176,0.6586666666666666
4.247,4.302,0.762
3.551,3.551,0.762
4.295,5.257,0.939
3.589,3.589,0.5946666666666667
3.43,3.531,0.608
3.25,4.217,0.6053333333333333
4.863,4.863,0.777
2.537,4.901,0.81
5.889,6.006,0.664
4.476,4.664,0.765
4.125,4.706,0.6506666666666666
4.147,4.476,0.792
4.028,4.028,0.858
4.12,4.176,0.762
2.601,3.749,0.664
4.268,4.268,0.774
3.65,4.31,0.807
2.744,3.349,0.6026666666666667
4.053,5.432,0.6293333333333333
3.114,3.799,0.6426666666666667
4.326,4.326,0.792
2.933,2.933,0.6346666666666667
2.805,3.679,0.6586666666666666
4.231,4.298,0.6426666666666667
5.615,5.659,0.616
3.004,5.267,0.552
3.849,3.849,0.632
3.761,3.797,0.801
2.962,3.225,0.6373333333333333
3.106,3.767,0.789
4.608,5.063,0.864
4.263,4.342,0.5893333333333334
4.548,4.724,0.789
3.004,4.455,0.834
3.447,3.447,0.5973333333333334
3.302,3.347,0.6506666666666666
3.033,3.052,0.5786666666666667
2.082,4.399,0.568
4.926,5.017,0.879
3.825,4.556,0.813
5.117,5.161,0.846
4.271,4.271,0.592
4.321,4.36,0.801
3.926,3.926,0.768
4.735,4.743,0.6453333333333333
3.823,3.928,0.804
3.506,4.229,0.819
4.755,4.785,0.813
3.371,3.371,0.6373333333333333
3.282,3.659,0.798
5.341,5.381,0.777
3.345,3.545,0.5653333333333334
3.365,3.365,0.576
4.067,4.067,0.6666666666666666
4.575,4.575,0.765
2.763,5.667,0.801
4.476,4.476,0.759
5.975,6.047,0.664
4.888,4.888,0.819
3.788,3.788,0.6213333333333333
3.814,4.118,0.616
3.58,3.758,0.822
3.952,3.952,0.801
3.952,3.981,0.6186666666666667
4.38,4.38,0.762
4.582,4.582,0.837
4.681,4.681,0.768
4.131,4.841,0.656
2.971,4.31,0.768
3.361,4.269,0.762
2.172,3.919,0.64
4.343,4.343,0.819
5.064,5.136,0.87
4.648,4.667,0.894
4.373,4.373,0.759
4.868,4.876,0.768
4.372,4.372,0.897
1.964,4.9,0.828
3.509,3.79,0.804
4.028,4.028,0.762
2.614,4.045,0.624
3.67,3.67,0.6053333333333333
4.54,4.556,0.828
4.191,4.232,0.672
3.739,4.167,0.762
2.977,5.079,0.78
4.309,4.643,0.6453333333333333
4.437,4.495,0.816
5.037,5.092,0.6586666666666666
3.5,3.712,0.789
3.984,3.984,0.64
3.96,3.978,0.813
4.595,4.605,0.813
3.122,3.441,0.6373333333333333
4.112,4.132,0.807
4.191,4.67,0.813
4.549,4.722,0.837
3.422,5.184,0.771
5.029,5.029,0.786
3.115,3.227,0.6106666666666667
3.995,4.026,0.656
2.758,5.55,0.6346666666666667
3.638,4.907,0.804
4.045,4.309,0.762
3.495,3.513,0.774
4.403,4.403,0.792
3.272,3.272,0.5946666666666667
4.398,4.485,0.6693333333333333
5.486,5.495,0.6426666666666667
2.957,4.046,0.795
4.606,4.614,0.849
4.009,4.069,0.6133333333333333
4.033,4.033,0.6533333333333333
3.87,3.87,0.64
3.379,3.379,0.6213333333333333
4.613,4.7,0.81
2.559,3.936,0.6293333333333333
3.443,4.388,0.6693333333333333
3.949,4.667,0.807
2.287,3.918,0.624
3.371,3.816,0.846
3.92,5.591,0.879
3.399,3.51,0.6373333333333333
3.987,4.175,0.6186666666666667
3.192,4.073,0.822
4.756,4.848,0.789
3.262,3.855,0.656
3.581,4.224,0.786
4.147,4.767,0.6693333333333333
4.981,4.981,0.864
2.668,4.859,0.664
4.404,4.404,0.608
4.788,4.838,0.795
3.668,3.668,0.798
3.423,4.033,0.87
4.643,4.696,0.6213333333333333
4.827,4.845,0.777
4.155,4.293,0.831
4.039,4.039,0.648
4.915,5.094,0.786
3.852,4.349,0.6186666666666667
4.256,4.274,0.6586666666666666
