true_utility,false_utility,complexity
5.414,5.83,1
5.812,5.861,1
5.902,5.91,1
5.216,5.359,1
5.185,5.304,1
4.885,5.024,1
5.615,5.737,1
4.857,4.988,1
5.084,5.277,1
5.94,6.095,1
5.402,5.588,1
4.919,5.141,1
5.296,5.317,1
5.361,5.422,1
5.082,5.244,1
5.347,5.428,1
5.096,5.139,1
5.476,5.59,1
5.117,5.408,1
5.376,5.684,1
5.119,5.383,1
5.51,5.844,1
5.179,5.365,1
4.565,4.853,1
5.006,5.246,1
4.804,5.124,1
5.245,5.342,1
5.3,5.41,1
5.232,5.274,1
4.477,4.71,1
5.306,5.578,1
5.044,5.084,1
4.623,4.844,1
5.372,5.451,1
5.456,5.578,1
4.603,5.033,1
5.852,5.947,1
5.358,5.555,1
5.581,5.834,1
5.172,5.415,1
5.159,5.649,1
5.727,5.783,1
5.317,5.608,1
5.303,5.527,1
4.772,5.009,1
5.209,5.352,1
5.466,5.518,1
5.702,5.908,1
5.127,5.306,1
5.437,5.455,1
5.381,5.608,1
4.982,5.144,1
5.328,5.388,1
5.342,5.47,1
5.687,5.825,1
5.335,5.523,1
5.608,5.884,1
5.419,5.499,1
5.731,5.806,1
4.918,5.016,1
5.036,5.101,1
5.545,5.594,1
5.839,5.949,1
4.957,5.358,1
4.618,4.88,1
5.026,5.097,1
5.464,5.685,1
5.208,5.294,1
5.09,5.159,1
5.42,5.461,1
4.625,4.814,1
5.822,5.962,1
5.55,5.616,1
5.001,5.134,1
5.226,5.584,1
4.866,5.087,1
5.191,5.329,1
5.3,5.6,1
5.05,5.412,1
5.186,5.525,1
5.506,5.522,1
5.391,5.563,1
5.459,5.58,1
5.685,5.772,1
5.137,5.329,1
5.069,5.333,1
5.351,5.485,1
5.243,5.294,1
4.858,5.082,1
5.123,5.281,1
4.985,5.198,1
5.074,5.367,1
5.314,5.525,1
5.279,5.617,1
5.423,5.578,1
5.176,5.365,1
5.033,5.149,1
5.544,5.589,1
5.197,5.446,1
5.204,5.49,1
4.911,5.204,1
4.801,4.978,1
5.312,5.636,1
5.254,5.427,1
5.25,5.442,1
5.785,5.939,1
5.512,5.658,1
4.964,5.216,1
4.813,5.208,1
5.394,5.64,1
5.124,5.313,1
5.06,5.25,1
5.339,5.581,1
5.61,5.671,1
5.592,5.757,1
5.446,5.52,1
5.082,5.294,1
5.25,5.533,1
5.484,5.764,1
5.209,5.536,1
5.111,5.388,1
5.659,5.893,1
5.898,6.076,1
5.463,5.795,1
4.654,4.894,1
4.664,4.918,1
5.654,5.848,1
5.564,5.652,1
5.046,5.221,1
4.95,5.105,1
5.257,5.451,1
5.118,5.289,1
4.932,5.147,1
5.204,5.467,1
5.434,5.571,1
5.589,5.727,1
5.438,5.508,1
4.651,4.792,1
5.683,5.774,1
5.097,5.428,1
5.029,5.212,1
5.275,5.513,1
5.177,5.208,1
5.467,5.822,1
4.844,5.116,1
4.533,4.857,1
5.178,5.609,1
4.988,5.303,1
5.164,5.296,1
5.14,5.382,1
5.045,5.162,1
4.96,5.109,1
5.133,5.387,1
4.307,4.631,1
5.42,5.681,1
5.086,5.168,1
4.896,5.156,1
5.639,5.694,1
4.422,4.9,1
5.259,5.51,1
5.409,5.47,1
4.851,5.011,1
5.759,5.905,1
5.247,5.504,1
5.317,5.565,1
5.149,5.404,1
5.139,5.35,1
5.032,5.1,1
5.227,5.254,1
5.092,5.358,1
5.006,5.195,1
5.532,5.636,1
4.862,4.955,1
5.075,5.376,1
5.506,5.759,1
5.027,5.126,1
5.708,5.837,1
5.436,5.648,1
5.222,5.329,1
5.063,5.274,1
5.569,5.847,1
5.306,5.611,1
4.278,4.568,1
4.709,4.954,1
5.127,5.774,1
5.145,5.505,1
5.44,5.622,1
5.258,5.527,1
5.662,5.807,1
5.047,5.249,1
5.387,5.55,1
5.328,5.527,1
5.86,6.278,1
5.338,5.375,1
5.078,5.431,1
5.832,5.89,1
4.992,5.039,1
5.456,5.509,1
5.44,5.537,1
5.101,5.535,1
5.273,5.378,1
5.147,5.335,1
4.421,4.668,1
5.822,5.991,1
5.632,5.66,1
5.074,5.196,1
5.207,5.303,1
6.138,6.368,1
5.403,5.731,1
5.192,5.444,1
5.262,5.442,1
5.707,5.775,1
5.551,5.694,1
5.295,5.453,1
5.439,5.652,1
5.591,5.637,1
5.066,5.27,1
4.949,5.251,1
4.975,5.353,1
4.925,5.166,1
5.359,5.482,1
5.481,5.571,1
4.519,4.977,1
5.459,5.656,1
5.631,5.771,1
5.183,5.433,1
4.87,5.13,1
5.426,5.524,1
3.963,4.716,1
4.615,5.032,1
5.215,5.529,1
4.994,5.315,1
4.899,5.289,1
5.347,5.741,1
5.788,5.826,1
5.092,5.382,1
5.075,5.365,1
5.386,5.674,1
4.699,4.943,1
5.151,5.257,1
5.266,5.512,1
6.228,6.228,1
5.091,5.384,1
5.353,5.558,1
4.994,5.291,1
5.397,5.448,1
5.26,5.473,1
4.963,5.158,1
5.379,5.595,1
5.401,5.809,1
5.292,5.438,1
4.702,5.177,1
6.092,6.115,1
5.192,5.479,1
5.476,5.595,1
5.508,5.663,1
5.52,5.634,1
5.225,5.276,1
5.048,5.307,1
5.327,5.517,1
5.13,5.243,1
5.931,5.991,1
4.745,5.019,1
4.993,5.374,1
4.996,5.081,1
4.83,4.928,1
5.642,5.802,1
5.118,5.311,1
5.099,5.277,1
4.974,5.176,1
5.668,5.756,1
5.043,5.416,1
5.632,5.704,1
5.492,5.618,1
5.492,5.541,1
5.206,5.684,1
5.295,5.36,1
5.229,5.402,1
5.391,5.525,1
5.541,5.593,1
5.149,5.56,1
5.428,5.554,1
4.39,4.583,1
5.42,5.575,1
5.418,5.569,1
5.759,5.804,1
5.085,5.48,1
5.299,5.508,1
5.31,5.423,1
5.135,5.281,1
5.525,5.804,1
4.314,4.83,1
5.304,5.47,1
5.142,5.247,1
5.385,5.575,1
4.947,5.224,1
5.107,5.266,1
5.291,5.394,1
4.734,4.926,1
5.369,5.612,1
4.978,5.214,1
5.572,5.779,1
4.694,5.336,1
5.277,5.366,1
5.046,5.218,1
4.87,5.083,1
5.195,5.278,1
4.834,5.232,1
4.924,5.176,1
5.268,5.508,1
4.738,5.242,1
5.856,6.041,1
5.342,5.535,1
5.123,5.394,1
5.891,5.936,1
5.285,5.417,1
5.577,5.666,1
5.079,5.331,1
4.853,5.306,1
5.57,5.621,1
5.345,5.475,1
5.266,5.43,1
5.225,5.31,1
5.596,5.654,1
5.13,5.416,1
5.109,5.303,1
5.709,5.833,1
5.597,5.872,1
5.24,5.325,1
5.722,5.92,1
4.965,5.495,1
5.338,5.581,1
5.195,5.379,1
5.098,5.307,1
4.661,4.902,1
5.258,5.511,1
4.99,5.274,1
5.721,5.82,1
4.961,5.206,1
5.795,6.026,1
5.777,5.858,1
4.962,5.271,1
5.105,5.435,1
5.231,5.38,1
4.773,4.977,1
4.401,4.833,1
5.322,5.493,1
4.286,4.694,1
4.948,5.079,1
5.277,5.423,1
4.835,4.927,1
5.574,5.655,1
5.12,5.217,1
5.169,5.308,1
5.649,5.97,1
5.106,5.316,1
4.915,4.978,1
5.34,5.516,1
5.339,5.496,1
5.62,5.891,1
5.374,5.659,1
5.357,5.457,1
5.49,5.619,1
5.918,6.128,1
5.292,5.418,1
5.343,5.536,1
5.103,5.543,1
5.142,5.419,1
5.673,5.773,1
5.283,5.428,1
4.532,4.774,1
5.196,5.419,1
5.771,5.927,1
5.569,5.711,1
5.442,5.701,1
5.033,5.212,1
5.274,5.493,1
5.414,5.57,1
5.274,5.356,1
4.938,5.143,1
5.082,5.27,1
4.895,5.079,1
4.899,5.043,1
5.157,5.44,1
5.44,5.719,1
5.056,5.42,1
4.914,5.26,1
5.462,5.544,1
4.982,5.187,1
5.403,5.564,1
5.325,5.367,1
5.077,5.343,1
5.3,5.556,1
4.933,4.954,1
5.082,5.287,1
5.266,5.471,1
5.433,5.505,1
5.592,5.764,1
5.844,5.94,1
5.591,5.77,1
5.117,5.281,1
5.446,5.524,1
4.927,5.379,1
4.988,5.157,1
5.212,5.647,1
5.507,5.737,1
5.237,5.414,1
5.684,5.915,1
4.724,4.918,1
5.516,5.655,1
5.405,5.606,1
4.658,4.948,1
5.298,5.462,1
5.242,5.362,1
5.121,5.368,1
4.798,5.14,1
4.802,5.272,1
4.967,5.299,1
4.94,5.125,1
5.128,5.363,1
4.96,5.144,1
5.185,5.277,1
5.546,5.638,1
5.112,5.302,1
5.033,5.123,1
5.113,5.437,1
5.231,5.553,1
5.573,5.65,1
5.088,5.224,1
4.846,5.051,1
5.298,5.465,1
5.425,5.546,1
5.103,5.454,1
5.315,5.478,1
4.968,5.122,1
5.348,5.565,1
4.701,4.773,1
5.14,5.28,1
5.325,5.509,1
4.957,5.072,1
5.319,5.577,1
5.021,5.177,1
4.78,5.041,1
5.668,5.881,1
5.252,5.366,1
4.695,4.872,1
4.518,4.699,1
5.115,5.283,1
5.34,5.46,1
5.136,5.271,1
4.66,5.037,1
4.694,4.963,1
5.494,5.597,1
5.326,5.612,1
5.024,5.397,1
5.254,5.451,1
5.297,5.502,1
5.726,5.895,1
5.342,5.595,1
4.568,4.959,1
5.751,5.824,1
5.793,5.902,1
5.703,5.838,1
4.939,5.162,1
4.932,5.292,1
5.73,5.94,1
4.809,4.983,1
5.041,5.204,1
5.305,5.566,1
5.526,5.659,1
5.354,5.573,1
5.306,5.404,1
5.29,5.439,1
5.099,5.206,1
4.704,4.937,1
5.294,5.386,1
5.27,5.543,1
5.275,5.318,1
5.545,5.892,1
5.127,5.212,1
5.283,5.459,1
5.36,5.676,1
5.187,5.42,1
4.99,5.064,1
5.389,5.434,1
5.631,5.822,1
5.6,5.673,1
5.102,5.321,1
5.79,5.996,1
5.41,5.6,1
4.604,4.843,1
5.125,5.25,1
5.568,5.593,1
5.51,5.599,1
5.146,5.473,1
5.337,5.476,1
5.37,5.511,1
5.367,5.656,1
5.121,5.177,1
4.903,5.322,1
5.592,5.762,1
5.624,5.739,1
5.024,5.134,1
5.588,5.732,1
5.33,5.464,1
6.05,6.05,1
4.828,5.126,1
4.891,5.47,1
5.682,5.936,1
5.582,5.608,1
5.07,5.287,1
5.656,5.895,1
5.072,5.265,1
4.918,5.211,1
5.02,5.047,1
5.203,5.265,1
5.433,5.558,1
4.878,5.039,1
5.683,5.757,1
5.854,5.892,1
5.52,5.607,1
5.005,5.246,1
4.914,5.077,1
5.374,5.479,1
5.142,5.325,1
5.371,5.605,1
5.039,5.453,1
5.377,5.562,1
5.18,5.421,1
5.26,5.579,1
5.277,5.397,1
5.256,5.493,1
5.528,5.681,1
4.871,5.132,1
5.668,5.728,1
4.734,5.027,1
5.297,5.614,1
5.352,5.54,1
5.902,6.049,1
5.307,5.492,1
5.53,5.681,1
5.119,5.766,1
5.369,5.6,1
5.277,5.327,1
5.541,5.581,1
5.153,5.234,1
4.949,5.296,1
5.311,5.345,1
5.846,5.972,1
5.696,5.907,1
5.817,5.865,1
4.61,5.019,1
5.804,5.888,1
5.612,5.719,1
5.084,5.239,1
5.277,5.333,1
5.415,5.558,1
5.685,5.799,1
5.42,5.483,1
5.236,5.494,1
5.466,5.579,1
5.064,5.111,1
5.152,5.442,1
5.791,5.962,1
5.563,5.72,1
4.883,5.264,1
5.771,5.833,1
5.621,5.724,1
4.698,5.106,1
5.032,5.362,1
5.632,5.835,1
5.71,5.855,1
5.023,5.238,1
5.303,5.303,1
4.97,5.2,1
5.254,5.295,1
4.369,4.807,1
5.384,5.515,1
4.564,4.789,1
5.487,5.642,1
5.563,5.689,1
5.259,5.394,1
5.308,5.498,1
5.077,5.189,1
4.909,5.019,1
5.156,5.26,1
5.408,5.687,1
5.333,5.669,1
5.633,5.961,1
5.289,5.414,1
5.53,5.735,1
5.763,5.986,1
5.314,5.64,1
4.874,5.26,1
5.459,5.466,1
5.437,5.522,1
5.898,6.038,1
5.203,5.471,1
4.99,5.107,1
5.098,5.324,1
5.156,5.349,1
5.677,5.768,1
4.941,5.072,1
5.566,5.712,1
5.015,5.274,1
5.466,5.717,1
4.716,5.24,1
4.653,4.989,1
5.15,5.288,1
5.342,5.486,1
4.641,5.151,1
5.055,5.343,1
5.559,5.881,1
5.334,5.417,1
5.43,5.61,1
4.98,5.342,1
5.269,5.407,1
5.394,5.604,1
5.277,5.497,1
5.104,5.228,1
5.165,5.29,1
5.264,5.337,1
5.396,5.759,1
5.809,6.023,1
5.364,5.6,1
4.353,4.757,1
5.203,5.521,1
5.077,5.403,1
5.221,5.483,1
5.289,5.374,1
5.336,5.448,1
5.311,5.49,1
4.865,5.17,1
5.027,5.392,1
5.18,5.249,1
4.772,5.237,1
4.826,5.001,1
5.359,5.435,1
5.578,5.767,1
5.251,5.393,1
5.241,5.449,1
4.994,5.368,1
5.281,5.418,1
5.372,5.461,1
4.944,5.288,1
5.78,5.846,1
5.313,5.527,1
5.071,5.182,1
5.251,5.613,1
4.968,5.486,1
4.985,5.195,1
5.174,5.489,1
5.337,5.411,1
4.564,5.051,1
5.071,5.479,1
4.655,5.248,1
4.954,5.124,1
5.586,5.634,1
5.518,5.673,1
5.231,5.741,1
6.043,6.084,1
5.363,5.518,1
5.134,5.386,1
5.301,5.471,1
5.332,5.409,1
4.937,5.12,1
5.675,5.739,1
5.311,5.4,1
5.354,5.444,1
5.316,5.672,1
5.648,5.759,1
5.386,5.794,1
5.463,5.496,1
5.151,5.346,1
5.415,5.66,1
4.884,5.18,1
