true_utility,false_utility,complexity
3.687,3.997,0.822
3.567,3.567,0.774
4.026,4.733,0.6266666666666667
2.809,3.139,0.6053333333333333
3.16,3.16,0.6266666666666667
3.403,3.438,0.624
2.144,3.53,0.664
2.522,3.336,0.6346666666666667
3.907,3.964,0.6506666666666666
2.859,5.988,0.765
3.936,3.936,0.672
1.57,2.281,0.6373333333333333
1.745,7.804,0.834
3.117,3.117,0.792
3.808,4.11,0.5866666666666667
2.533,2.701,0.64
3.263,3.478,0.789
2.742,2.838,0.648
3.982,3.982,0.783
2.516,2.516,0.6293333333333333
3.306,3.317,0.822
4.104,4.104,0.816
3.641,3.703,0.798
4.543,4.796,0.825
3.171,3.171,0.768
1.973,7.921,0.816
3.794,4.907,0.819
3.157,3.157,0.759
2.401,6.475,0.81
3.171,3.171,0.795
2.909,2.957,0.6666666666666666
2.927,2.927,0.783
4.149,4.445,0.834
3.508,4.145,0.837
3.251,4.807,0.801
1.442,3.693,0.831
2.689,3.432,0.608
1.422,9.421,0.6693333333333333
3.632,4.904,0.798
3.607,3.607,0.771
2.977,2.977,0.6693333333333333
2.456,2.584,0.5866666666666667
3.872,4.292,0.951
4.375,4.984,0.768
1.631,7.994,0.798
3.641,5.164,0.858
2.555,2.555,0.6266666666666667
3.22,3.861,0.801
1.422,8.03,0.81
2.842,5.796,0.876
2.487,3.838,0.6533333333333333
1.119,7.54,0.672
2.257,2.257,0.632
2.69,3.727,0.813
3.607,3.706,0.6453333333333333
4.353,4.826,0.774
3.8,3.8,0.777
3.366,5.173,0.831
3.648,4.181,0.882
2.978,2.978,0.64
2.629,2.689,0.672
3.226,3.647,0.822
2.417,6.713,0.6693333333333333
3.269,3.367,0.656
3.746,3.746,0.891
3.928,6.115,0.765
2.015,3.859,0.762
1.323,10.322,0.6106666666666667
3.339,3.339,0.873
0.987,8.555,0.624
3.38,3.38,0.656
2.326,3.438,0.816
4.219,4.795,0.849
3.236,3.236,0.656
2.515,3.703,0.885
4.151,4.151,0.813
2.317,3.376,0.6346666666666667
3.493,3.493,0.759
3.322,3.322,0.6693333333333333
3.462,3.622,0.762
3.633,3.693,0.6346666666666667
2.793,2.973,0.795
